Date,Close/Last,Volume,Open,High,Low
05/02/2024,$492.97,3561404,$484.28,$493.69,$483.94
05/01/2024,$484.11,2729234,$479.26,$489.19,$477.0664
04/30/2024,$483.70,3367521,$488.96,$489.71,$482.59
04/29/2024,$489.03,2192838,$495.71,$497.35,$487.77
04/26/2024,$495.35,2727016,$492.00,$497.23,$491.40
04/25/2024,$493.86,4329652,$488.96,$497.13,$487.53
04/24/2024,$487.30,3724418,$483.78,$488.86,$480.71
04/23/2024,$486.18,3646662,$491.00,$494.31,$484.97
04/22/2024,$491.23,4697677,$497.78,$499.42,$490.64
04/19/2024,$501.13,6618600,$497.00,$507.30,$495.56
04/18/2024,$493.18,8880448,$486.13,$502.00,$485.97
04/17/2024,$478.99,8759779,$478.60,$488.00,$474.59
04/16/2024,$468.89,11816520,$476.77,$479.75,$465.60
04/15/2024,$445.63,5376771,$442.00,$448.35,$441.99
04/12/2024,$439.20,6045671,$440.335,$442.24,$436.38
04/11/2024,$441.72,5844125,$450.39,$450.77,$441.48
04/10/2024,$450.05,4493483,$455.49,$458.74,$449.78
04/09/2024,$459.72,3521731,$454.28,$459.76,$452.46
04/08/2024,$456.00,4532254,$455.97,$457.1999,$453.59
04/05/2024,$455.74,5747375,$450.685,$457.75,$450.01
04/04/2024,$455.38,5182046,$460.82,$461.72,$451.92
04/03/2024,$459.74,4460400,$462.00,$462.85,$455.55
04/02/2024,$458.14,11867020,$459.60,$463.68,$449.60
04/01/2024,$489.70,2928707,$494.47,$495.78,$488.70
03/28/2024,$494.70,3820008,$495.00,$495.87,$489.30
03/27/2024,$493.10,2653185,$493.70,$495.73,$491.31
03/26/2024,$492.31,3113314,$488.13,$493.34,$485.23
03/25/2024,$485.88,2786141,$490.60,$491.48,$484.07
03/22/2024,$490.07,2847269,$495.20,$495.83,$489.77
03/21/2024,$491.69,3693408,$492.28,$496.20,$491.28
03/20/2024,$494.23,3548160,$492.47,$494.60,$489.44
03/19/2024,$493.32,2511743,$489.67,$493.44,$487.79
03/18/2024,$487.05,2970640,$492.10,$492.10,$486.375
03/15/2024,$490.82,5713536,$487.45,$491.22,$487.45
03/14/2024,$489.00,3378538,$488.72,$489.68,$485.19
03/13/2024,$488.00,3669036,$493.52,$496.00,$485.33
03/12/2024,$489.35,4153799,$488.13,$492.28,$487.345
